Length error: 0.0015495867, Total energy: -1002.375
Length error: 3.1419148, Total energy: -1528.5592
Length error: 3.4023256, Total energy: -1556.9993
Length error: 3.6822903, Total energy: -1588.6068
Length error: 3.9818263, Total energy: -1623.3992
Length error: 4.339037, Total energy: -1662.801
Length error: 4.6735573, Total energy: -1704.4175
Length error: 5.013401, Total energy: -1752.3795
Length error: 5.3367734, Total energy: -1799.5969
Length error: 5.741273, Total energy: -1852.8513
Length error: 6.159529, Total energy: -1913.2938
Length error: 6.5980287, Total energy: -1976.3313
Length error: 6.9871907, Total energy: -2039.1252
Length error: 7.3025618, Total energy: -2098.0103
Length error: 7.5569253, Total energy: -2153.3286
Length error: 7.7677507, Total energy: -2206.1384
Length error: 7.9473543, Total energy: -2256.894
Length error: 8.103369, Total energy: -2305.7368
Length error: 8.240482, Total energy: -2352.5605
Length error: 8.361498, Total energy: -2396.7622
Length error: 8.467892, Total energy: -2438.1523
Length error: 8.560108, Total energy: -2476.479
Length error: 8.63784, Total energy: -2510.1614
Length error: 8.700275, Total energy: -2539.6292
Length error: 8.746386, Total energy: -2563.6814
Length error: 8.775122, Total energy: -2581.75
Length error: 8.78551, Total energy: -2593.8298
Length error: 8.776668, Total energy: -2598.5635
Length error: 8.748077, Total energy: -2595.0588
Length error: 8.699699, Total energy: -2582.7756
Length error: 8.631496, Total energy: -2560.9797
Length error: 8.543121, Total energy: -2530.501
Length error: 8.434249, Total energy: -2494.2512
Length error: 8.305154, Total energy: -2454.2776
Length error: 8.156678, Total energy: -2411.6765
Length error: 7.9897695, Total energy: -2367.106
Length error: 7.8050113, Total energy: -2321.0151
Length error: 7.6026173, Total energy: -2273.7637
Length error: 7.382599, Total energy: -2225.6953
Length error: 7.1450515, Total energy: -2177.1707
Length error: 6.890293, Total energy: -2128.5613
Length error: 6.619018, Total energy: -2080.245
Length error: 6.332345, Total energy: -2032.6024
Length error: 6.0319114, Total energy: -1986.0217
Length error: 5.7198825, Total energy: -1940.8923
Length error: 5.3989663, Total energy: -1897.5929
Length error: 5.07234, Total energy: -1856.4675
Length error: 4.743555, Total energy: -1817.802
Length error: 4.416392, Total energy: -1781.8063
Length error: 4.0946984, Total energy: -1748.6017
Length error: 3.7822363, Total energy: -1718.2253
Length error: 3.4825134, Total energy: -1690.6415
Length error: 3.19865, Total energy: -1665.7627
Length error: 2.9332438, Total energy: -1643.472
Length error: 2.6882827, Total energy: -1623.6425
Length error: 2.4650872, Total energy: -1606.1542
Length error: 2.2643137, Total energy: -1590.8984
Length error: 2.086018, Total energy: -1577.7783
Length error: 1.929766, Total energy: -1566.7003
Length error: 1.7948035, Total energy: -1557.5654
Length error: 1.6802108, Total energy: -1550.2583
Length error: 1.5850608, Total energy: -1544.645
Length error: 1.5085135, Total energy: -1540.5723
Length error: 1.4498721, Total energy: -1537.877
Length error: 1.4085901, Total energy: -1536.3997
Length error: 1.3842369, Total energy: -1535.9996
Length error: 1.3764558, Total energy: -1536.5726
Length error: 1.3849299, Total energy: -1538.0603
Length error: 1.40935, Total energy: -1540.4557
Length error: 1.4494255, Total energy: -1543.7996
Length error: 1.5048884, Total energy: -1548.1703
Length error: 1.575524, Total energy: -1553.6692
Length error: 1.661173, Total energy: -1560.4053
Length error: 1.7617241, Total energy: -1568.4812
Length error: 1.8770914, Total energy: -1577.985
Length error: 2.0071647, Total energy: -1588.9852
Length error: 2.1517742, Total energy: -1601.5311
Length error: 2.310655, Total energy: -1615.6565
Length error: 2.4834342, Total energy: -1631.383
Length error: 2.669633, Total energy: -1648.7273
Length error: 2.8687003, Total energy: -1667.7043
Length error: 3.0800562, Total energy: -1688.3315
Length error: 3.3031614, Total energy: -1710.6343
Length error: 3.5375667, Total energy: -1734.6476
Length error: 3.78292, Total energy: -1760.4205
Length error: 4.0388494, Total energy: -1788.0166
Length error: 4.3046813, Total energy: -1817.5067
Length error: 4.5789666, Total energy: -1848.9507
Length error: 4.859, Total energy: -1882.356
Length error: 5.1407433, Total energy: -1917.633
Length error: 5.4193397, Total energy: -1954.5684
Length error: 5.6899705, Total energy: -1992.8333
Length error: 5.9485636, Total energy: -2032.0187
Length error: 6.1921725, Total energy: -2071.6753
Length error: 6.419004, Total energy: -2111.3472
Length error: 6.628237, Total energy: -2150.5952
Length error: 6.819763, Total energy: -2189.0103
Length error: 6.993888, Total energy: -2226.2131
Length error: 7.151091, Total energy: -2261.856
Length error: 7.291852, Total energy: -2295.606
Length error: 7.4165525, Total energy: -2327.1392
Length error: 7.5254393, Total energy: -2356.1265
Length error: 7.618634, Total energy: -2382.2256
Length error: 7.6961694, Total energy: -2405.0757
Length error: 7.7580247, Total energy: -2424.2944
Length error: 7.804172, Total energy: -2439.4875
Length error: 7.8346, Total energy: -2450.272
Length error: 7.8493423, Total energy: -2456.331
Length error: 7.8484826, Total energy: -2457.502
Length error: 7.8321342, Total energy: -2453.8386
Length error: 7.8004117, Total energy: -2445.5999
Length error: 7.753355, Total energy: -2433.1584
Length error: 7.6908884, Total energy: -2416.8992
Length error: 7.6128273, Total energy: -2397.1655
Length error: 7.5189075, Total energy: -2374.2595
Length error: 7.4088955, Total energy: -2348.4724
Length error: 7.282706, Total energy: -2320.1155
Length error: 7.140462, Total energy: -2289.5342
Length error: 6.9825583, Total energy: -2257.1084
Length error: 6.8096824, Total energy: -2223.2402
Length error: 6.6227856, Total energy: -2188.3403
Length error: 6.4230733, Total energy: -2152.8125
Length error: 6.211979, Total energy: -2117.0454
Length error: 5.9911118, Total energy: -2081.4001
Length error: 5.762242, Total energy: -2046.2084
Length error: 5.5272355, Total energy: -2011.7661
Length error: 5.28804, Total energy: -1978.3331
Length error: 5.046611, Total energy: -1946.1304
Length error: 4.8048863, Total energy: -1915.3401
Length error: 4.564728, Total energy: -1886.1084
Length error: 4.3279023, Total energy: -1858.5466
Length error: 4.096043, Total energy: -1832.7339
Length error: 3.870651, Total energy: -1808.7227
Length error: 3.6530826, Total energy: -1786.5398
Length error: 3.4445667, Total energy: -1766.1935
Length error: 3.246208, Total energy: -1747.6742
Length error: 3.0590086, Total energy: -1730.9585
Length error: 2.883872, Total energy: -1716.0114
Length error: 2.7216165, Total energy: -1702.787
Length error: 2.5729878, Total energy: -1691.23
Length error: 2.4386537, Total energy: -1681.277
Length error: 2.3192136, Total energy: -1672.8568
Length error: 2.2151961, Total energy: -1665.8927
Length error: 2.127059, Total energy: -1660.3068
Length error: 2.0551918, Total energy: -1656.022
Length error: 1.9999123, Total energy: -1652.9677
Length error: 1.9614706, Total energy: -1651.0826
Length error: 1.9400452, Total energy: -1650.3207
Length error: 1.9357449, Total energy: -1650.6506
Length error: 1.9486117, Total energy: -1652.0603
Length error: 1.9786077, Total energy: -1654.5562
Length error: 2.025618, Total energy: -1658.1617
Length error: 2.0894399, Total energy: -1662.9175
Length error: 2.169763, Total energy: -1668.8779
Length error: 2.266171, Total energy: -1676.1084
Length error: 2.3781073, Total energy: -1684.6821
Length error: 2.5048747, Total energy: -1694.6764
Length error: 2.6456208, Total energy: -1706.1686
Length error: 2.7993433, Total energy: -1719.23
Length error: 2.964907, Total energy: -1733.9233
Length error: 3.141065, Total energy: -1750.2974
Length error: 3.3264928, Total energy: -1768.382
Length error: 3.5198314, Total energy: -1788.1857
Length error: 3.7197015, Total energy: -1809.6906
Length error: 3.9247377, Total energy: -1832.8513
Length error: 4.133588, Total energy: -1857.5941
Length error: 4.344917, Total energy: -1883.8137
Length error: 4.557402, Total energy: -1911.3763
Length error: 4.769726, Total energy: -1940.1173
Length error: 4.980579, Total energy: -1969.8455
Length error: 5.1886744, Total energy: -2000.3431
Length error: 5.3927426, Total energy: -2031.3682
Length error: 5.591552, Total energy: -2062.66
Length error: 5.783917, Total energy: -2093.9382
Length error: 5.9686975, Total energy: -2124.9106
Length error: 6.144818, Total energy: -2155.2773
Length error: 6.311257, Total energy: -2184.7341
Length error: 6.467058, Total energy: -2212.9805
Length error: 6.6113324, Total energy: -2239.7246
Length error: 6.743262, Total energy: -2264.6873
Length error: 6.862105, Total energy: -2287.6077
Length error: 6.967187, Total energy: -2308.2446
Length error: 7.0579243, Total energy: -2326.3801
Length error: 7.133817, Total energy: -2341.8218
Length error: 7.1944447, Total energy: -2354.4053
Length error: 7.239499, Total energy: -2363.998
Length error: 7.2687616, Total energy: -2370.501
Length error: 7.2821302, Total energy: -2373.855
Length error: 7.279624, Total energy: -2374.0408
Length error: 7.2613807, Total energy: -2371.0813
Length error: 7.227653, Total energy: -2365.0417
Length error: 7.1788135, Total energy: -2356.0278
Length error: 7.1153407, Total energy: -2344.1821
Length error: 7.0377955, Total energy: -2329.6785
Length error: 6.946829, Total energy: -2312.7202
Length error: 6.843156, Total energy: -2293.531
Length error: 6.727553, Total energy: -2272.3547
Length error: 6.6008463, Total energy: -2249.4482
Length error: 6.463907, Total energy: -2225.0789
Length error: 6.317649, Total energy: -2199.5205
Length error: 6.163027, Total energy: -2173.049
Length error: 6.0010304, Total energy: -2145.9412
Length error: 5.832684, Total energy: -2118.466
Length error: 5.659044, Total energy: -2090.8867
Length error: 5.481193, Total energy: -2063.4512
Length error: 5.3002462, Total energy: -2036.3933
Length error: 5.117334, Total energy: -2009.928
Length error: 4.9336004, Total energy: -1984.248
Length error: 4.7501984, Total energy: -1959.5242
Length error: 4.5682745, Total energy: -1935.9026
Length error: 4.3889675, Total energy: -1913.5038
Length error: 4.213388, Total energy: -1892.4235
Length error: 4.042612, Total energy: -1872.7335
Length error: 3.87767, Total energy: -1854.4817
Length error: 3.7195387, Total energy: -1837.6946
Length error: 3.569137, Total energy: -1822.379
Length error: 3.4273086, Total energy: -1808.5256
Length error: 3.2948303, Total energy: -1796.1101
Length error: 3.1724024, Total energy: -1785.0973
Length error: 3.0606506, Total energy: -1775.4437
Length error: 2.9601192, Total energy: -1767.1005
Length error: 2.8712792, Total energy: -1760.0157
Length error: 2.7945237, Total energy: -1754.1382
Length error: 2.73017, Total energy: -1749.4176
Length error: 2.6784651, Total energy: -1745.8088
Length error: 2.639577, Total energy: -1743.2717
Length error: 2.6136045, Total energy: -1741.7728
Length error: 2.6005745, Total energy: -1741.2861
Length error: 2.6004472, Total energy: -1741.794
Length error: 2.6131148, Total energy: -1743.2861
Length error: 2.6384044, Total energy: -1745.7604
Length error: 2.6760807, Total energy: -1749.221
Length error: 2.7258506, Total energy: -1753.6794
Length error: 2.7873597, Total energy: -1759.1512
Length error: 2.8602023, Total energy: -1765.6565
Length error: 2.9439194, Total energy: -1773.2178
Length error: 3.0380015, Total energy: -1781.8575
Length error: 3.1418853, Total energy: -1791.5977
Length error: 3.2549627, Total energy: -1802.4572
Length error: 3.376572, Total energy: -1814.451
Length error: 3.5059972, Total energy: -1827.5867
Length error: 3.6424756, Total energy: -1841.8635
Length error: 3.7851853, Total energy: -1857.271
Length error: 3.9332523, Total energy: -1873.7854
Length error: 4.085759, Total energy: -1891.3698
Length error: 4.241733, Total energy: -1909.9716
Length error: 4.4001727, Total energy: -1929.5219
Length error: 4.5600476, Total energy: -1949.9335
Length error: 4.720319, Total energy: -1971.1027
Length error: 4.8799386, Total energy: -1992.9067
Length error: 5.0378795, Total energy: -2015.2074
Length error: 5.193138, Total energy: -2037.8492
Length error: 5.344748, Total energy: -2060.6633
Length error: 5.491783, Total energy: -2083.4683
Length error: 5.6333766, Total energy: -2106.0735
Length error: 5.768715, Total energy: -2128.2812
Length error: 5.8970385, Total energy: -2149.8882
Length error: 6.0176554, Total energy: -2170.6924
Length error: 6.1299286, Total energy: -2190.4927
Length error: 6.23328, Total energy: -2209.0938
Length error: 6.3271933, Total energy: -2226.309
Length error: 6.411209, Total energy: -2241.9636
Length error: 6.484916, Total energy: -2255.8987
Length error: 6.5479693, Total energy: -2267.9722
Length error: 6.600073, Total energy: -2278.0632
Length error: 6.6409817, Total energy: -2286.0723
Length error: 6.6705093, Total energy: -2291.9255
Length error: 6.6885233, Total energy: -2295.5718
Length error: 6.6949434, Total energy: -2296.987
Length error: 6.68975, Total energy: -2296.1719
Length error: 6.6729803, Total energy: -2293.1516
Length error: 6.6447372, Total energy: -2287.9766
Length error: 6.6051927, Total energy: -2280.7207
Length error: 6.55458, Total energy: -2271.4792
Length error: 6.4932094, Total energy: -2260.368
Length error: 6.421461, Total energy: -2247.5222
Length error: 6.33979, Total energy: -2233.092
Length error: 6.2487154, Total energy: -2217.2415
Length error: 6.1488295, Total energy: -2200.1455
Length error: 6.0407786, Total energy: -2181.986
Length error: 5.925279, Total energy: -2162.951
Length error: 5.8030834, Total energy: -2143.2275
Length error: 5.6749916, Total energy: -2123.003
Length error: 5.5418434, Total energy: -2102.461
Length error: 5.4044995, Total energy: -2081.779
Length error: 5.263845, Total energy: -2061.1252
Length error: 5.120777, Total energy: -2040.6594
Length error: 4.976202, Total energy: -2020.5288
Length error: 4.83103, Total energy: -2000.8684
Length error: 4.686159, Total energy: -1981.8002
Length error: 4.542489, Total energy: -1963.4316
Length error: 4.4008994, Total energy: -1945.857
Length error: 4.2622547, Total energy: -1929.156
Length error: 4.1273975, Total energy: -1913.394
Length error: 3.9971445, Total energy: -1898.6243
Length error: 3.8722816, Total energy: -1884.8864
Length error: 3.7535596, Total energy: -1872.2087
Length error: 3.6416912, Total energy: -1860.6094
Length error: 3.537344, Total energy: -1850.0967
Length error: 3.4411385, Total energy: -1840.6714
Length error: 3.3536446, Total energy: -1832.3274
Length error: 3.2753744, Total energy: -1825.0544
Length error: 3.2067802, Total energy: -1818.8381
Length error: 3.148251, Total energy: -1813.663
Length error: 3.1001112, Total energy: -1809.5115
Length error: 3.0626175, Total energy: -1806.368
Length error: 3.0359545, Total energy: -1804.2181
Length error: 3.0202389, Total energy: -1803.0496
Length error: 3.0155106, Total energy: -1802.8535
Length error: 3.0217435, Total energy: -1803.6238
Length error: 3.0388353, Total energy: -1805.3577
Length error: 3.0666149, Total energy: -1808.0557
Length error: 3.1048374, Total energy: -1811.721
Length error: 3.1531994, Total energy: -1816.3577
Length error: 3.2113252, Total energy: -1821.9708
Length error: 3.278778, Total energy: -1828.5662
Length error: 3.3550682, Total energy: -1836.1462
Length error: 3.439645, Total energy: -1844.7113
Length error: 3.5319185, Total energy: -1854.2571
Length error: 3.6312435, Total energy: -1864.7734
Length error: 3.736947, Total energy: -1876.2433
Length error: 3.848316, Total energy: -1888.6409
Length error: 3.9646099, Total energy: -1901.9318
Length error: 4.085064, Total energy: -1916.0706
Length error: 4.2088985, Total energy: -1931.0015
Length error: 4.335323, Total energy: -1946.6577
Length error: 4.4635253, Total energy: -1962.9609
Length error: 4.592706, Total energy: -1979.8218
Length error: 4.722056, Total energy: -1997.1404
Length error: 4.850772, Total energy: -2014.8069
Length error: 4.9780626, Total energy: -2032.7015
Length error: 5.1031466, Total energy: -2050.697
Length error: 5.2252636, Total energy: -2068.6602
Length error: 5.3436713, Total energy: -2086.4512
Length error: 5.4576564, Total energy: -2103.9275
Length error: 5.56654, Total energy: -2120.944
Length error: 5.669668, Total energy: -2137.3574
Length error: 5.766436, Total energy: -2153.025
Length error: 5.856272, Total energy: -2167.8083
Length error: 5.9386663, Total energy: -2181.5752
Length error: 6.013145, Total energy: -2194.201
Length error: 6.0792975, Total energy: -2205.5718
Length error: 6.1367702, Total energy: -2215.584
Length error: 6.1852636, Total energy: -2224.1475
Length error: 6.2245464, Total energy: -2231.1873
Length error: 6.2544427, Total energy: -2236.643
Length error: 6.2748466, Total energy: -2240.4712
Length error: 6.285709, Total energy: -2242.646
Length error: 6.287046, Total energy: -2243.1582
Length error: 6.278932, Total energy: -2242.0164
Length error: 6.261504, Total energy: -2239.247
Length error: 6.2349515, Total energy: -2234.892
Length error: 6.1995215, Total energy: -2229.0107
Length error: 6.1555114, Total energy: -2221.6758
Length error: 6.103265, Total energy: -2212.974
Length error: 6.0431747, Total energy: -2203.0046
Length error: 5.9756756, Total energy: -2191.877
Length error: 5.9012413, Total energy: -2179.7095
Length error: 5.8203826, Total energy: -2166.6267
Length error: 5.73364, Total energy: -2152.7595
Length error: 5.641593, Total energy: -2138.241
Length error: 5.5448394, Total energy: -2123.2063
Length error: 5.444005, Total energy: -2107.79
Length error: 5.3397317, Total energy: -2092.1245
Length error: 5.2326846, Total energy: -2076.3381
Length error: 5.1235313, Total energy: -2060.554
Length error: 5.0129523, Total energy: -2044.8893
Length error: 4.901633, Total energy: -2029.4524
Length error: 4.7902527, Total energy: -2014.344
Length error: 4.679492, Total energy: -1999.6556
Length error: 4.5700173, Total energy: -1985.4694
Length error: 4.4624825, Total energy: -1971.8562
Length error: 4.3575244, Total energy: -1958.879
Length error: 4.2557545, Total energy: -1946.5896
Length error: 4.157767, Total energy: -1935.0316
Length error: 4.0641174, Total energy: -1924.2399
Length error: 3.9753368, Total energy: -1914.2406
Length error: 3.8919194, Total energy: -1905.0536
Length error: 3.814323, Total energy: -1896.6917
Length error: 3.7429655, Total energy: -1889.1627
Length error: 3.6782217, Total energy: -1882.4696
Length error: 3.6204293, Total energy: -1876.6119
Length error: 3.5698767, Total energy: -1871.5862
Length error: 3.5268118, Total energy: -1867.3875
Length error: 3.4914348, Total energy: -1864.0088
Length error: 3.4639018, Total energy: -1861.4435
Length error: 3.4443212, Total energy: -1859.6846
Length error: 3.4327557, Total energy: -1858.7242
Length error: 3.4292228, Total energy: -1858.5569
Length error: 3.4336934, Total energy: -1859.1766
Length error: 3.446096, Total energy: -1860.5784
Length error: 3.4663105, Total energy: -1862.7585
Length error: 3.4941778, Total energy: -1865.7124
Length error: 3.5294929, Total energy: -1869.4368
Length error: 3.572008, Total energy: -1873.9271
Length error: 3.6214416, Total energy: -1879.1785
Length error: 3.6774673, Total energy: -1885.1837
Length error: 3.7397232, Total energy: -1891.9344
Length error: 3.8078105, Total energy: -1899.4186
Length error: 3.8812995, Total energy: -1907.6207
Length error: 3.959726, Total energy: -1916.5212
Length error: 4.0425973, Total energy: -1926.0958
Length error: 4.129394, Total energy: -1936.3137
Length error: 4.2195735, Total energy: -1947.1389
Length error: 4.3125734, Total energy: -1958.5287
Length error: 4.407815, Total energy: -1970.4332
Length error: 4.5047035, Total energy: -1982.7959
Length error: 4.6026373, Total energy: -1995.5527
Length error: 4.701015, Total energy: -2008.6333
Length error: 4.799226, Total energy: -2021.96
Length error: 4.896669, Total energy: -2035.449
Length error: 4.992751, Total energy: -2049.0115
Length error: 5.0868897, Total energy: -2062.553
Length error: 5.1785183, Total energy: -2075.976
Length error: 5.26709, Total energy: -2089.18
Length error: 5.3520784, Total energy: -2102.062
Length error: 5.432988, Total energy: -2114.52
Length error: 5.5093465, Total energy: -2126.452
Length error: 5.580715, Total energy: -2137.758
Length error: 5.646686, Total energy: -2148.3428
Length error: 5.7068834, Total energy: -2158.1147
Length error: 5.7609744, Total energy: -2166.99
Length error: 5.8086586, Total energy: -2174.8909
Length error: 5.8496776, Total energy: -2181.749
Length error: 5.8838115, Total energy: -2187.5046
Length error: 5.910883, Total energy: -2192.11
Length error: 5.930754, Total energy: -2195.5266
Length error: 5.943336, Total energy: -2197.7292
Length error: 5.948578, Total energy: -2198.703
Length error: 5.9464765, Total energy: -2198.446
Length error: 5.9370694, Total energy: -2196.9683
Length error: 5.92044, Total energy: -2194.2915
Length error: 5.8967195, Total energy: -2190.4487
Length error: 5.8660803, Total energy: -2185.4844
Length error: 5.828734, Total energy: -2179.4521
Length error: 5.78494, Total energy: -2172.4163
Length error: 5.7349925, Total energy: -2164.4473
Length error: 5.679228, Total energy: -2155.625
Length error: 5.618017, Total energy: -2146.035
Length error: 5.5517645, Total energy: -2135.7664
Length error: 5.4809046, Total energy: -2124.9128
Length error: 5.4059005, Total energy: -2113.5713
Length error: 5.32724, Total energy: -2101.8381
Length error: 5.2454324, Total energy: -2089.8108
Length error: 5.1610045, Total energy: -2077.5854
Length error: 5.0744967, Total energy: -2065.256
Length error: 4.986464, Total energy: -2052.9128
Length error: 4.897461, Total energy: -2040.6436
Length error: 4.808053, Total energy: -2028.53
Length error: 4.718802, Total energy: -2016.6495
Length error: 4.630269, Total energy: -2005.0732
Length error: 4.5430045, Total energy: -1993.8667
Length error: 4.457551, Total energy: -1983.0887
Length error: 4.3744354, Total energy: -1972.7926
Length error: 4.294171, Total energy: -1963.0249
Length error: 4.2172465, Total energy: -1953.8258
Length error: 4.1441283, Total energy: -1945.2303
Length error: 4.0752597, Total energy: -1937.2673
Length error: 4.01105, Total energy: -1929.9609
Length error: 3.9518816, Total energy: -1923.3303
Length error: 3.8980978, Total energy: -1917.3903
Length error: 3.850006, Total energy: -1912.1523
Length error: 3.8078809, Total energy: -1907.6244
Length error: 3.7719498, Total energy: -1903.8114
Length error: 3.7424042, Total energy: -1900.7168
Length error: 3.7193878, Total energy: -1898.3413
Length error: 3.703005, Total energy: -1896.6841
Length error: 3.693315, Total energy: -1895.7434
Length error: 3.6903334, Total energy: -1895.5156
Length error: 3.6940324, Total energy: -1895.9971
Length error: 3.7043388, Total energy: -1897.1823
Length error: 3.7211413, Total energy: -1899.0652
Length error: 3.7442827, Total energy: -1901.638
Length error: 3.7735739, Total energy: -1904.8916
Length error: 3.808777, Total energy: -1908.8156
Length error: 3.8496308, Total energy: -1913.3972
Length error: 3.8958294, Total energy: -1918.6213
Length error: 3.9470463, Total energy: -1924.4701
Length error: 4.0029197, Total energy: -1930.923
Length error: 4.0630636, Total energy: -1937.9557
Length error: 4.12707, Total energy: -1945.5405
Length error: 4.194512, Total energy: -1953.6453
Length error: 4.264943, Total energy: -1962.234
Length error: 4.3379045, Total energy: -1971.266
Length error: 4.4129257, Total energy: -1980.6965
Length error: 4.4895277, Total energy: -1990.4763
Length error: 4.567224, Total energy: -2000.5515
Length error: 4.6455317, Total energy: -2010.8644
Length error: 4.72396, Total energy: -2021.353
Length error: 4.802025, Total energy: -2031.9525
Length error: 4.8792486, Total energy: -2042.595
Length error: 4.9551606, Total energy: -2053.2092
Length error: 5.029302, Total energy: -2063.7227
Length error: 5.101229, Total energy: -2074.0618
Length error: 5.1705117, Total energy: -2084.1519
Length error: 5.236738, Total energy: -2093.9197
Length error: 5.2995276, Total energy: -2103.2915
Length error: 5.3585095, Total energy: -2112.1973
Length error: 5.413352, Total energy: -2120.568
Length error: 5.463745, Total energy: -2128.3398
Length error: 5.5094094, Total energy: -2135.452
Length error: 5.5501, Total energy: -2141.8494
Length error: 5.5856013, Total energy: -2147.4824
Length error: 5.61574, Total energy: -2152.3093
Length error: 5.640369, Total energy: -2156.2932
Length error: 5.659382, Total energy: -2159.4058
Length error: 5.6727085, Total energy: -2161.626
Length error: 5.6803126, Total energy: -2162.942
Length error: 5.682195, Total energy: -2163.3481
Length error: 5.67839, Total energy: -2162.8489
Length error: 5.6689715, Total energy: -2161.4553
Length error: 5.654041, Total energy: -2159.1875
Length error: 5.633734, Total energy: -2156.072
Length error: 5.6082196, Total energy: -2152.143
Length error: 5.577691, Total energy: -2147.4417
Length error: 5.5423775, Total energy: -2142.0144
Length error: 5.502526, Total energy: -2135.9136
Length error: 5.4584146, Total energy: -2129.1965
Length error: 5.4103417, Total energy: -2121.9236
Length error: 5.358628, Total energy: -2114.159
Length error: 5.303611, Total energy: -2105.9688
Length error: 5.2456455, Total energy: -2097.4211
